"","ref","psoc_code","desc_psoc","psic_code","psic_desc","cow_code","cow_desc","psic_3digit","psic_group_code","psic_group_desc"
"65942","43221011156",4322,"Production clerks","1011","Slaughtering and meat packing",5,"With pay (Family owned Business)","101","101","Processing and preserving of meat"
"65943","43221011156",4322,"Production clerks","1011","Slaughtering and meat packing",6,"Without Pay (Family owned Business)","101","101","Processing and preserving of meat"
"65944","43221012156",4322,"Production clerks","1012","Production, processing and preserving of meat and meat products",1,"Private Establishment","101","101","Processing and preserving of meat"
"65945","43221012156",4322,"Production clerks","1012","Production, processing and preserving of meat and meat products",5,"With pay (Family owned Business)","101","101","Processing and preserving of meat"
"65946","43221012156",4322,"Production clerks","1012","Production, processing and preserving of meat and meat products",6,"Without Pay (Family owned Business)","101","101","Processing and preserving of meat"
"65947","43221020156",4322,"Production clerks","1020","Processing and preserving of fish, crustaceans and mollusks",1,"Private Establishment","102","102","Processing and preserving of fish, crustaceans and mollusks"
"65948","43221020156",4322,"Production clerks","1020","Processing and preserving of fish, crustaceans and mollusks",5,"With pay (Family owned Business)","102","102","Processing and preserving of fish, crustaceans and mollusks"
"65949","43221020156",4322,"Production clerks","1020","Processing and preserving of fish, crustaceans and mollusks",6,"Without Pay (Family owned Business)","102","102","Processing and preserving of fish, crustaceans and mollusks"
"65950","43221030156",4322,"Production clerks","1030","Processing and preserving of fruits and vegetables",1,"Private Establishment","103","103","Processing and preserving of fruits and vegetables"
"65951","43221030156",4322,"Production clerks","1030","Processing and preserving of fruits and vegetables",5,"With pay (Family owned Business)","103","103","Processing and preserving of fruits and vegetables"
"65952","43221030156",4322,"Production clerks","1030","Processing and preserving of fruits and vegetables",6,"Without Pay (Family owned Business)","103","103","Processing and preserving of fruits and vegetables"
"65953","43221044156",4322,"Production clerks","1044","Production of crude vegetable oil, cake and meals, other than virgin coconut oil (see class 1041)",1,"Private Establishment","104","104","Manufacture of vegetable and animal oils and fats"
"65954","43221044156",4322,"Production clerks","1044","Production of crude vegetable oil, cake and meals, other than virgin coconut oil (see class 1041)",5,"With pay (Family owned Business)","104","104","Manufacture of vegetable and animal oils and fats"
"65955","43221044156",4322,"Production clerks","1044","Production of crude vegetable oil, cake and meals, other than virgin coconut oil (see class 1041)",6,"Without Pay (Family owned Business)","104","104","Manufacture of vegetable and animal oils and fats"
"65956","43221049156",4322,"Production clerks","1049","Manufacture of vegetable and animal oil and fats, n.e.c.",1,"Private Establishment","104","104","Manufacture of vegetable and animal oils and fats"
"65957","43221049156",4322,"Production clerks","1049","Manufacture of vegetable and animal oil and fats, n.e.c.",5,"With pay (Family owned Business)","104","104","Manufacture of vegetable and animal oils and fats"
"65958","43221049156",4322,"Production clerks","1049","Manufacture of vegetable and animal oil and fats, n.e.c.",6,"Without Pay (Family owned Business)","104","104","Manufacture of vegetable and animal oils and fats"
"65959","43221051156",4322,"Production clerks","1051","Processing of fresh milk and cream",1,"Private Establishment","105","105","Manufacture of dairy products"
"65960","43221051156",4322,"Production clerks","1051","Processing of fresh milk and cream",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65961","43221051156",4322,"Production clerks","1051","Processing of fresh milk and cream",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65962","43221052156",4322,"Production clerks","1052","Manufacture of powdered milk (except for infants) and condensed or evaporated milk (filled, combined or reconstituted)",1,"Private Establishment","105","105","Manufacture of dairy products"
"65963","43221052156",4322,"Production clerks","1052","Manufacture of powdered milk (except for infants) and condensed or evaporated milk (filled, combined or reconstituted)",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65964","43221052156",4322,"Production clerks","1052","Manufacture of powdered milk (except for infants) and condensed or evaporated milk (filled, combined or reconstituted)",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65965","43221053156",4322,"Production clerks","1053","Manufacture of infants' powdered milk",1,"Private Establishment","105","105","Manufacture of dairy products"
"65966","43221053156",4322,"Production clerks","1053","Manufacture of infants' powdered milk",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65967","43221053156",4322,"Production clerks","1053","Manufacture of infants' powdered milk",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65968","43221054156",4322,"Production clerks","1054","Manufacture of butter, cheese and curd",1,"Private Establishment","105","105","Manufacture of dairy products"
"65969","43221054156",4322,"Production clerks","1054","Manufacture of butter, cheese and curd",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65970","43221054156",4322,"Production clerks","1054","Manufacture of butter, cheese and curd",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65971","43221055156",4322,"Production clerks","1055","Manufacture of ice cream and sherbet, ice drop, ice candy and other flavored ices",1,"Private Establishment","105","105","Manufacture of dairy products"
"65972","43221055156",4322,"Production clerks","1055","Manufacture of ice cream and sherbet, ice drop, ice candy and other flavored ices",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65973","43221055156",4322,"Production clerks","1055","Manufacture of ice cream and sherbet, ice drop, ice candy and other flavored ices",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65974","43221056156",4322,"Production clerks","1056","Manufacture of milk-based infants' and dietetic foods",1,"Private Establishment","105","105","Manufacture of dairy products"
"65975","43221056156",4322,"Production clerks","1056","Manufacture of milk-based infants' and dietetic foods",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65976","43221056156",4322,"Production clerks","1056","Manufacture of milk-based infants' and dietetic foods",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65977","43221059156",4322,"Production clerks","1059","Manufacture of dairy products, n.e.c.",1,"Private Establishment","105","105","Manufacture of dairy products"
"65978","43221059156",4322,"Production clerks","1059","Manufacture of dairy products, n.e.c.",5,"With pay (Family owned Business)","105","105","Manufacture of dairy products"
"65979","43221059156",4322,"Production clerks","1059","Manufacture of dairy products, n.e.c.",6,"Without Pay (Family owned Business)","105","105","Manufacture of dairy products"
"65980","43221061156",4322,"Production clerks","1061","Rice/corn milling",1,"Private Establishment","106","106","Manufacture of grain mill products, starches and starch products"
"65981","43221061156",4322,"Production clerks","1061","Rice/corn milling",5,"With pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65982","43221061156",4322,"Production clerks","1061","Rice/corn milling",6,"Without Pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65983","43221062156",4322,"Production clerks","1062","Manufacture of grain and vegetable mill products except rice and corn",1,"Private Establishment","106","106","Manufacture of grain mill products, starches and starch products"
"65984","43221062156",4322,"Production clerks","1062","Manufacture of grain and vegetable mill products except rice and corn",5,"With pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65985","43221062156",4322,"Production clerks","1062","Manufacture of grain and vegetable mill products except rice and corn",6,"Without Pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65986","43221063156",4322,"Production clerks","1063","Manufacture of starches and starch products",1,"Private Establishment","106","106","Manufacture of grain mill products, starches and starch products"
"65987","43221063156",4322,"Production clerks","1063","Manufacture of starches and starch products",5,"With pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65988","43221063156",4322,"Production clerks","1063","Manufacture of starches and starch products",6,"Without Pay (Family owned Business)","106","106","Manufacture of grain mill products, starches and starch products"
"65989","43221071156",4322,"Production clerks","1071","Manufacture of bakery products",1,"Private Establishment","107","107","Manufacture of other food products"
"65990","43221071156",4322,"Production clerks","1071","Manufacture of bakery products",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"65991","43221071156",4322,"Production clerks","1071","Manufacture of bakery products",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"65992","43221072156",4322,"Production clerks","1072","Manufacture of sugar",1,"Private Establishment","107","107","Manufacture of other food products"
"65993","43221072156",4322,"Production clerks","1072","Manufacture of sugar",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"65994","43221072156",4322,"Production clerks","1072","Manufacture of sugar",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"65995","43221073156",4322,"Production clerks","1073","Manufacture of cocoa, chocolate and sugar confectionery",1,"Private Establishment","107","107","Manufacture of other food products"
"65996","43221073156",4322,"Production clerks","1073","Manufacture of cocoa, chocolate and sugar confectionery",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"65997","43221073156",4322,"Production clerks","1073","Manufacture of cocoa, chocolate and sugar confectionery",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"65998","43221074156",4322,"Production clerks","1074","Manufacture of macaroni, noodles, couscous and similar farinaceous products",1,"Private Establishment","107","107","Manufacture of other food products"
"65999","43221074156",4322,"Production clerks","1074","Manufacture of macaroni, noodles, couscous and similar farinaceous products",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"66000","43221074156",4322,"Production clerks","1074","Manufacture of macaroni, noodles, couscous and similar farinaceous products",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"66001","43221075156",4322,"Production clerks","1075","Manufactured of prepared meals and dishes",1,"Private Establishment","107","107","Manufacture of other food products"
"66002","43221075156",4322,"Production clerks","1075","Manufactured of prepared meals and dishes",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"66003","43221075156",4322,"Production clerks","1075","Manufactured of prepared meals and dishes",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"66004","43221077156",4322,"Production clerks","1077","Coffee roasting and processing",1,"Private Establishment","107","107","Manufacture of other food products"
"66005","43221077156",4322,"Production clerks","1077","Coffee roasting and processing",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"66006","43221077156",4322,"Production clerks","1077","Coffee roasting and processing",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"66007","43221078156",4322,"Production clerks","1078","Manufacturing of nata de coco and native delicacies or ""kakanin"" e.g., bibingka, puto, suman, kalamay, binagol, moron and other similar products",1,"Private Establishment","107","107","Manufacture of other food products"
"66008","43221078156",4322,"Production clerks","1078","Manufacturing of nata de coco and native delicacies or ""kakanin"" e.g., bibingka, puto, suman, kalamay, binagol, moron and other similar products",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"66009","43221078156",4322,"Production clerks","1078","Manufacturing of nata de coco and native delicacies or ""kakanin"" e.g., bibingka, puto, suman, kalamay, binagol, moron and other similar products",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"66010","43221079156",4322,"Production clerks","1079","Manufacture of other food products, n.e.c.",1,"Private Establishment","107","107","Manufacture of other food products"
"66011","43221079156",4322,"Production clerks","1079","Manufacture of other food products, n.e.c.",5,"With pay (Family owned Business)","107","107","Manufacture of other food products"
"66012","43221079156",4322,"Production clerks","1079","Manufacture of other food products, n.e.c.",6,"Without Pay (Family owned Business)","107","107","Manufacture of other food products"
"66013","43221080156",4322,"Production clerks","1080","Manufacture of prepared animal feeds",1,"Private Establishment","108","108","Manufacture of prepared animal feeds"
"66014","43221080156",4322,"Production clerks","1080","Manufacture of prepared animal feeds",5,"With pay (Family owned Business)","108","108","Manufacture of prepared animal feeds"
"66015","43221080156",4322,"Production clerks","1080","Manufacture of prepared animal feeds",6,"Without Pay (Family owned Business)","108","108","Manufacture of prepared animal feeds"
"66016","43221101156",4322,"Production clerks","1101","Distilling, rectifying and blending of spirits",1,"Private Establishment","110","110","Manufacture of beverages"
"66017","43221101156",4322,"Production clerks","1101","Distilling, rectifying and blending of spirits",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"66018","43221101156",4322,"Production clerks","1101","Distilling, rectifying and blending of spirits",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"66019","43221102156",4322,"Production clerks","1102","Manufacture of wines",1,"Private Establishment","110","110","Manufacture of beverages"
"66020","43221102156",4322,"Production clerks","1102","Manufacture of wines",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"66021","43221102156",4322,"Production clerks","1102","Manufacture of wines",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"66022","43221103156",4322,"Production clerks","1103","Manufacture of malt liquors and malt",1,"Private Establishment","110","110","Manufacture of beverages"
"66023","43221103156",4322,"Production clerks","1103","Manufacture of malt liquors and malt",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"66024","43221103156",4322,"Production clerks","1103","Manufacture of malt liquors and malt",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"66025","43221104156",4322,"Production clerks","1104","Manufacture of softdrinks",1,"Private Establishment","110","110","Manufacture of beverages"
"66026","43221104156",4322,"Production clerks","1104","Manufacture of softdrinks",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"66027","43221104156",4322,"Production clerks","1104","Manufacture of softdrinks",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"66028","43221105156",4322,"Production clerks","1105","Manufacture of drinking water and mineral water",1,"Private Establishment","110","110","Manufacture of beverages"
"66029","43221105156",4322,"Production clerks","1105","Manufacture of drinking water and mineral water",5,"With pay (Family owned Business)","110","110","Manufacture of beverages"
"66030","43221105156",4322,"Production clerks","1105","Manufacture of drinking water and mineral water",6,"Without Pay (Family owned Business)","110","110","Manufacture of beverages"
"66031","43221201156",4322,"Production clerks","1201","Manufacture of cigarettes",1,"Private Establishment","120","120","Manufacture of tobacco products"
"66032","43221201156",4322,"Production clerks","1201","Manufacture of cigarettes",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66033","43221201156",4322,"Production clerks","1201","Manufacture of cigarettes",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66034","43221202156",4322,"Production clerks","1202","Manufacture of cigars",1,"Private Establishment","120","120","Manufacture of tobacco products"
"66035","43221202156",4322,"Production clerks","1202","Manufacture of cigars",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66036","43221202156",4322,"Production clerks","1202","Manufacture of cigars",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66037","43221203156",4322,"Production clerks","1203","Manufacture of chewing and smoking tobacco, snuff",1,"Private Establishment","120","120","Manufacture of tobacco products"
"66038","43221203156",4322,"Production clerks","1203","Manufacture of chewing and smoking tobacco, snuff",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66039","43221203156",4322,"Production clerks","1203","Manufacture of chewing and smoking tobacco, snuff",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66040","43221204156",4322,"Production clerks","1204","Curing and redrying tobacco leaves",1,"Private Establishment","120","120","Manufacture of tobacco products"
"66041","43221204156",4322,"Production clerks","1204","Curing and redrying tobacco leaves",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66042","43221204156",4322,"Production clerks","1204","Curing and redrying tobacco leaves",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66043","43221209156",4322,"Production clerks","1209","Tobacco manufacturing, n.e.c.",1,"Private Establishment","120","120","Manufacture of tobacco products"
"66044","43221209156",4322,"Production clerks","1209","Tobacco manufacturing, n.e.c.",5,"With pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66045","43221209156",4322,"Production clerks","1209","Tobacco manufacturing, n.e.c.",6,"Without Pay (Family owned Business)","120","120","Manufacture of tobacco products"
"66046","43221311156",4322,"Production clerks","1311","Preparation and spinning of textile fibers",1,"Private Establishment","131","131","Spinning, weaving and finishing of textiles"
"66047","43221311156",4322,"Production clerks","1311","Preparation and spinning of textile fibers",5,"With pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66048","43221311156",4322,"Production clerks","1311","Preparation and spinning of textile fibers",6,"Without Pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66049","43221312156",4322,"Production clerks","1312","Weaving of textiles",1,"Private Establishment","131","131","Spinning, weaving and finishing of textiles"
"66050","43221312156",4322,"Production clerks","1312","Weaving of textiles",5,"With pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66051","43221312156",4322,"Production clerks","1312","Weaving of textiles",6,"Without Pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66052","43221313156",4322,"Production clerks","1313","Finishing of textiles",1,"Private Establishment","131","131","Spinning, weaving and finishing of textiles"
"66053","43221313156",4322,"Production clerks","1313","Finishing of textiles",5,"With pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66054","43221313156",4322,"Production clerks","1313","Finishing of textiles",6,"Without Pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66055","43221314156",4322,"Production clerks","1314","Preparation and finishing of textiles (integrated)",1,"Private Establishment","131","131","Spinning, weaving and finishing of textiles"
"66056","43221314156",4322,"Production clerks","1314","Preparation and finishing of textiles (integrated)",5,"With pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66057","43221314156",4322,"Production clerks","1314","Preparation and finishing of textiles (integrated)",6,"Without Pay (Family owned Business)","131","131","Spinning, weaving and finishing of textiles"
"66058","43221391156",4322,"Production clerks","1391","Manufacture of knitted and crocheted fabrics",1,"Private Establishment","139","139","Manufacture of other textiles"
"66059","43221391156",4322,"Production clerks","1391","Manufacture of knitted and crocheted fabrics",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66060","43221391156",4322,"Production clerks","1391","Manufacture of knitted and crocheted fabrics",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66061","43221392156",4322,"Production clerks","1392","Manufacture of made-up textile articles, except wearing apparel",1,"Private Establishment","139","139","Manufacture of other textiles"
"66062","43221392156",4322,"Production clerks","1392","Manufacture of made-up textile articles, except wearing apparel",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66063","43221392156",4322,"Production clerks","1392","Manufacture of made-up textile articles, except wearing apparel",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66064","43221393156",4322,"Production clerks","1393","Manufacture of carpet and rugs",1,"Private Establishment","139","139","Manufacture of other textiles"
"66065","43221393156",4322,"Production clerks","1393","Manufacture of carpet and rugs",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66066","43221393156",4322,"Production clerks","1393","Manufacture of carpet and rugs",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66067","43221394156",4322,"Production clerks","1394","Manufacture of cordage, rope, twine and netting",1,"Private Establishment","139","139","Manufacture of other textiles"
"66068","43221394156",4322,"Production clerks","1394","Manufacture of cordage, rope, twine and netting",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66069","43221394156",4322,"Production clerks","1394","Manufacture of cordage, rope, twine and netting",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66070","43221395156",4322,"Production clerks","1395","Manufacture of embroidered fabrics",1,"Private Establishment","139","139","Manufacture of other textiles"
"66071","43221395156",4322,"Production clerks","1395","Manufacture of embroidered fabrics",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66072","43221395156",4322,"Production clerks","1395","Manufacture of embroidered fabrics",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66073","43221399156",4322,"Production clerks","1399","Manufacture of other textiles, n.e.c.",1,"Private Establishment","139","139","Manufacture of other textiles"
"66074","43221399156",4322,"Production clerks","1399","Manufacture of other textiles, n.e.c.",5,"With pay (Family owned Business)","139","139","Manufacture of other textiles"
"66075","43221399156",4322,"Production clerks","1399","Manufacture of other textiles, n.e.c.",6,"Without Pay (Family owned Business)","139","139","Manufacture of other textiles"
"66076","43221411156",4322,"Production clerks","1411","Men's and boys' garment manufacturing",1,"Private Establishment","141","141","Manufacture of wearing apparel, except fur apparel"
"66077","43221411156",4322,"Production clerks","1411","Men's and boys' garment manufacturing",5,"With pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66078","43221411156",4322,"Production clerks","1411","Men's and boys' garment manufacturing",6,"Without Pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66079","43221412156",4322,"Production clerks","1412","Women's and girls' garment manufacturing",1,"Private Establishment","141","141","Manufacture of wearing apparel, except fur apparel"
"66080","43221412156",4322,"Production clerks","1412","Women's and girls' garment manufacturing",5,"With pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66081","43221412156",4322,"Production clerks","1412","Women's and girls' garment manufacturing",6,"Without Pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66082","43221413156",4322,"Production clerks","1413","Ready-made embroidered garments manufacturing",1,"Private Establishment","141","141","Manufacture of wearing apparel, except fur apparel"
"66083","43221413156",4322,"Production clerks","1413","Ready-made embroidered garments manufacturing",5,"With pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66084","43221413156",4322,"Production clerks","1413","Ready-made embroidered garments manufacturing",6,"Without Pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66085","43221414156",4322,"Production clerks","1414","Babies' garment manufacturing",1,"Private Establishment","141","141","Manufacture of wearing apparel, except fur apparel"
"66086","43221414156",4322,"Production clerks","1414","Babies' garment manufacturing",5,"With pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66087","43221414156",4322,"Production clerks","1414","Babies' garment manufacturing",6,"Without Pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66088","43221419156",4322,"Production clerks","1419","Manufacture of wearing apparel, n.e.c",1,"Private Establishment","141","141","Manufacture of wearing apparel, except fur apparel"
"66089","43221419156",4322,"Production clerks","1419","Manufacture of wearing apparel, n.e.c",5,"With pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66090","43221419156",4322,"Production clerks","1419","Manufacture of wearing apparel, n.e.c",6,"Without Pay (Family owned Business)","141","141","Manufacture of wearing apparel, except fur apparel"
"66091","43221421156",4322,"Production clerks","1421","Custom tailoring",1,"Private Establishment","142","142","Custom tailoring and dressmaking"
"66092","43221421156",4322,"Production clerks","1421","Custom tailoring",5,"With pay (Family owned Business)","142","142","Custom tailoring and dressmaking"
"66093","43221421156",4322,"Production clerks","1421","Custom tailoring",6,"Without Pay (Family owned Business)","142","142","Custom tailoring and dressmaking"
"66094","43221422156",4322,"Production clerks","1422","Custom dressmaking",1,"Private Establishment","142","142","Custom tailoring and dressmaking"
"66095","43221422156",4322,"Production clerks","1422","Custom dressmaking",5,"With pay (Family owned Business)","142","142","Custom tailoring and dressmaking"
"66096","43221422156",4322,"Production clerks","1422","Custom dressmaking",6,"Without Pay (Family owned Business)","142","142","Custom tailoring and dressmaking"
"66097","43221430156",4322,"Production clerks","1430","Manufacture of knitted and crocheted apparel",1,"Private Establishment","143","143","Manufacture of knitted and crocheted apparel"
"66098","43221430156",4322,"Production clerks","1430","Manufacture of knitted and crocheted apparel",5,"With pay (Family owned Business)","143","143","Manufacture of knitted and crocheted apparel"
"66099","43221430156",4322,"Production clerks","1430","Manufacture of knitted and crocheted apparel",6,"Without Pay (Family owned Business)","143","143","Manufacture of knitted and crocheted apparel"
"66100","43221511156",4322,"Production clerks","1511","Tanning and dressing of leather",1,"Private Establishment","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66101","43221511156",4322,"Production clerks","1511","Tanning and dressing of leather",5,"With pay (Family owned Business)","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66102","43221511156",4322,"Production clerks","1511","Tanning and dressing of leather",6,"Without Pay (Family owned Business)","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66103","43221512156",4322,"Production clerks","1512","Manufacture of products of leather and imitation leather",1,"Private Establishment","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66104","43221512156",4322,"Production clerks","1512","Manufacture of products of leather and imitation leather",5,"With pay (Family owned Business)","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66105","43221512156",4322,"Production clerks","1512","Manufacture of products of leather and imitation leather",6,"Without Pay (Family owned Business)","151","151","Tanning and dressing of leather; manufacture of luggage and hadbags"
"66106","43221521156",4322,"Production clerks","1521","Manufacture of leather shoes",1,"Private Establishment","152","152","Manufacture of footware"
"66107","43221521156",4322,"Production clerks","1521","Manufacture of leather shoes",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66108","43221521156",4322,"Production clerks","1521","Manufacture of leather shoes",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66109","43221522156",4322,"Production clerks","1522","Manufacture of rubber shoes",1,"Private Establishment","152","152","Manufacture of footware"
"66110","43221522156",4322,"Production clerks","1522","Manufacture of rubber shoes",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66111","43221522156",4322,"Production clerks","1522","Manufacture of rubber shoes",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66112","43221523156",4322,"Production clerks","1523","Manufacture of plastic shoes",1,"Private Establishment","152","152","Manufacture of footware"
"66113","43221523156",4322,"Production clerks","1523","Manufacture of plastic shoes",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66114","43221523156",4322,"Production clerks","1523","Manufacture of plastic shoes",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66115","43221524156",4322,"Production clerks","1524","Manufacture of shoes made of textile materials with applied soles",1,"Private Establishment","152","152","Manufacture of footware"
"66116","43221524156",4322,"Production clerks","1524","Manufacture of shoes made of textile materials with applied soles",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66117","43221524156",4322,"Production clerks","1524","Manufacture of shoes made of textile materials with applied soles",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66118","43221525156",4322,"Production clerks","1525","Manufacture of wooden footwear and accessories",1,"Private Establishment","152","152","Manufacture of footware"
"66119","43221525156",4322,"Production clerks","1525","Manufacture of wooden footwear and accessories",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66120","43221525156",4322,"Production clerks","1525","Manufacture of wooden footwear and accessories",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66121","43221529156",4322,"Production clerks","1529","Manufacture of footwear, n.e.c.",1,"Private Establishment","152","152","Manufacture of footware"
"66122","43221529156",4322,"Production clerks","1529","Manufacture of footwear, n.e.c.",5,"With pay (Family owned Business)","152","152","Manufacture of footware"
"66123","43221529156",4322,"Production clerks","1529","Manufacture of footwear, n.e.c.",6,"Without Pay (Family owned Business)","152","152","Manufacture of footware"
"66124","43221610156",4322,"Production clerks","1610","Sawmilling and planing of wood",1,"Private Establishment","161","161","Sawmilling and planing wood"
"66125","43221610156",4322,"Production clerks","1610","Sawmilling and planing of wood",5,"With pay (Family owned Business)","161","161","Sawmilling and planing wood"
"66126","43221610156",4322,"Production clerks","1610","Sawmilling and planing of wood",6,"Without Pay (Family owned Business)","161","161","Sawmilling and planing wood"
"66127","43221621156",4322,"Production clerks","1621","Manufacture of veneer sheets;  manufacture of plywood, laminboard, particle board and other panels and board",1,"Private Establishment","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66128","43221621156",4322,"Production clerks","1621","Manufacture of veneer sheets;  manufacture of plywood, laminboard, particle board and other panels and board",5,"With pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66129","43221621156",4322,"Production clerks","1621","Manufacture of veneer sheets;  manufacture of plywood, laminboard, particle board and other panels and board",6,"Without Pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66130","43221623156",4322,"Production clerks","1623","Manufacture of other builders' carpentry and joinery;  millworking",1,"Private Establishment","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66131","43221623156",4322,"Production clerks","1623","Manufacture of other builders' carpentry and joinery;  millworking",5,"With pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
"66132","43221623156",4322,"Production clerks","1623","Manufacture of other builders' carpentry and joinery;  millworking",6,"Without Pay (Family owned Business)","162","162","Manufacture of products of wood, cork, straw and plaiting materials"
